A	B	correlation	p-value
ME91	ME80	0.125370833626109	0.283835672145868
ME19	ME80	0.252006856909056	0.0291744976621774
ME26	ME80	0.147895125949422	0.205415150778829
ME63	ME80	0.259904078656065	0.024329818743916
ME65	ME80	0.187760368616516	0.106717638877335
ME97	ME80	0.266470325016658	0.0208387323608016
ME3	ME80	0.102041468080015	0.383678077648619
ME29	ME80	0.195447377842899	0.0928710548179098
ME92	ME80	0.113749101666494	0.331195345101223
treat_Treat	ME80	0.340393401177576	0.00280660698326642
group_treat	ME80	0.340393401177576	0.00280660698326642
ME34	ME80	0.221592358313059	0.0560508167635743
ME0	ME80	0.343847461502999	0.0025238713551229
ME22	ME80	0.283863840343608	0.013585506935418
ME12	ME80	0.139720095529174	0.231867113990138
stage_3B	ME80	-0.0076974153692206	0.947741765296864
ME38	ME80	-0.0180182819645859	0.878055690697513
ME96	ME80	-0.104928128192721	0.370296429938528
ME11	ME80	-0.0475808803743626	0.68520463024596
ME16	ME80	0.0121523290215642	0.917583285208035
stage_1B	ME80	0.173938175396555	0.135581093298374
gender_woman	ME80	0.193844135945668	0.0956357393744995
smoking_never	ME80	0.184098348302023	0.113853619136682
ME24	ME80	-0.308595433163456	0.00706612352599866
treat_Ctrl	ME80	-0.340393401177576	0.00280660698326642
group_ctrl	ME80	-0.340393401177576	0.00280660698326642
ME42	ME80	-0.17514384490801	0.132849879866056
ME14	ME80	-0.265420562716005	0.0213663263587246
ME79	ME80	-0.225671752591155	0.051565699394383
ME78	ME80	-0.274250864989986	0.0172639515010875
ME47	ME80	-0.300813399627041	0.00873116058379208
ME2	ME80	-0.279794607751554	0.0150503684110266
ME70	ME80	-0.26177171985483	0.0232896838590221
ME88	ME80	-0.267183331508957	0.0204867618884567
ME102	ME80	-0.197065766611748	0.0901443624222513
ME13	ME80	-0.288785882296724	0.0119798482047389
ME75	ME80	-0.305214229548228	0.00775175905850807
ME81	ME80	-0.158786168203958	0.173614150916876
ME94	ME80	-0.0247521000011642	0.833050071454615
ME31	ME80	-0.227351767324528	0.0498061940566213
ME8	ME80	-0.196491373497051	0.0911047951810678
ME59	ME80	-0.153447739431352	0.188719750414953
age	ME80	0.00972252287594449	0.934020713538956
stage_4	ME80	-0.046648000091032	0.691061666931375
ME9	ME80	0.00236819609590044	0.983911962587107
ME51	ME80	-0.113057455867042	0.334163173623478
ME86	ME80	-0.163263261013891	0.161643992842681
ME82	ME80	-0.017037706459936	0.884645253745345
ME87	ME80	-0.0542308225312222	0.644006205467994
ME99	ME80	0.0230109718832325	0.8446417332973
ME33	ME80	-0.292533047482385	0.0108704645888022
ME89	ME80	-0.212542645915238	0.0671399912697159
ME20	ME80	-0.114604709449659	0.327547135958148
ME73	ME80	-0.14208062450319	0.22399727237237
ME39	ME80	-0.0929412734105263	0.427722564319866
ME50	ME80	-0.170925239038818	0.142591806566688
ME93	ME80	-0.049864331515206	0.670946668252202
ME32	ME80	0.052855478608921	0.652444608950407
ME45	ME80	0.0090473197164493	0.938593596990986
ME90	ME80	-0.0445812127986179	0.704102126726418
stage_1A	ME80	-0.0945485384741449	0.419740571588233
smoking_ever	ME84	-0.18767185308131	0.10688592993263
ME95	ME84	-0.186994148151685	0.1081812559399
gender_man	ME84	-0.233582364400279	0.0437059691151757
ME49	ME84	0.118432657624955	0.311539442618936
stage_2B	ME84	-0.0321047400737114	0.784518219389241
stage_2A	ME84	-0.0593410566298967	0.613051066166536
ME53	ME84	0.00969776226438979	0.934188370605205
ME56	ME84	-0.0251523768416509	0.830390128157382
ME25	ME84	-0.102023552311304	0.383762024206012
ME57	ME84	-0.114091418581791	0.329732670013651
ME69	ME84	-0.259342996768423	0.0246498975146454
ME74	ME84	-0.269022042998849	0.0196024395906192
ME5	ME84	-0.0317131336465288	0.787084228012426
ME68	ME84	-0.0278989704982189	0.812191120860398
ME100	ME84	-0.134432221704139	0.250188522000985
ME21	ME84	0.0285342009444273	0.807995800288395
ME103	ME84	0.0193379658649268	0.86920041063674
ME76	ME84	-0.112148405936724	0.338089329844615
ME104	ME84	-0.0125156215545977	0.915128435303936
ME10	ME84	0.0397823487790579	0.734705544228134
ME15	ME84	0.0322352656059759	0.783663456309066
ME101	ME84	0.0446472025898864	0.703684418458185
smoking_current	ME84	-0.0485480229849851	0.679151984476982
stage_3A	ME84	-0.0708440301621897	0.545855499873154
ME27	ME84	0.185875369604678	0.110346204617354
ME44	ME84	0.363248099840271	0.00135931538687494
ME62	ME84	0.894793773514693	2.82593353628371e-27
ME80	ME84	0.923308057872298	4.60889482444533e-32
ME84	ME84	1	0
ME48	ME84	0.617389181556079	3.64460516065613e-09
ME58	ME84	0.707712387487127	1.25474793004325e-12
ME46	ME84	0.056490232584124	0.630241075469056
ME43	ME84	0.00414607398897805	0.971838035848973
ME28	ME84	-0.00942500792806387	0.936035410464474
ME71	ME84	-0.0695991445746165	0.552951763230229
ME36	ME84	0.0589966163389579	0.61511719596226
ME41	ME84	0.0572538866476202	0.625616596611284
ME18	ME84	-0.00566170306236961	0.961549976903174
ME54	ME84	0.0366492899646202	0.75491425272208
ME37	ME84	0.0538623871861704	0.646262389607252
ME52	ME84	0.109824489212474	0.348257489997108
ME23	ME84	0.206799629450414	0.0750507619896533
ME83	ME84	0.273381340454134	0.0176353539686477
ME6	ME84	0.139685487735781	0.23198390585688
ME67	ME84	0.101161887565644	0.387812449527709
ME4	ME84	0.0733704871785207	0.531591236144428
ME1	ME84	0.0620087267094822	0.597151828377741
ME72	ME84	0.101547504077397	0.385996638488357
ME35	ME84	0.0268382256384909	0.819208439103023
ME17	ME84	0.0352925517209531	0.763717572297896
ME7	ME84	0.227957790669261	0.0491837230796193
ME66	ME84	0.11652560612358	0.319450105441338
ME64	ME84	0.0163762437142121	0.889094793578537
ME85	ME84	0.072274167098538	0.53775822108543
ME40	ME84	-0.213537873168964	0.0658400493616598
ME30	ME84	0.217986059203904	0.0602760838389957
ME77	ME84	0.00880312500910052	0.940247927205711
ME60	ME84	0.0642171465195495	0.584130442454559
ME98	ME84	-0.0793513905580373	0.498577756258558
ME61	ME84	0.107389888794672	0.359111809259424
ME55	ME84	0.0401148006521205	0.732571424933784
ME91	ME84	0.0956432679694931	0.414353377410032
ME19	ME84	0.237475196194781	0.0402182620048316
ME26	ME84	0.102497467700942	0.381545142708856
ME63	ME84	0.239743228577876	0.0382950642117664
ME65	ME84	0.179894446230689	0.122492996618807
ME97	ME84	0.267863450729465	0.0201557695680882
ME3	ME84	0.0687227957870125	0.557973665309798
ME29	ME84	0.174627165898167	0.134015164510677
ME92	ME84	0.102770834883661	0.380269892915313
treat_Treat	ME84	0.372408622040412	0.00100120295449765
group_treat	ME84	0.372408622040412	0.00100120295449765
ME34	ME84	0.193526884067061	0.096190389834499
ME0	ME84	0.352121565203991	0.00194756187732771
ME22	ME84	0.283826575296326	0.0135983408910409
ME12	ME84	0.0774233713157137	0.509102142691088
stage_3B	ME84	-0.0342268739837628	0.770653420370502
ME38	ME84	-0.0239870247043196	0.838139381588231
ME96	ME84	-0.103501672304011	0.376873174323528
ME11	ME84	-0.0750844182459977	0.522020957466121
ME16	ME84	-0.0279082221438	0.812129981013769
stage_1B	ME84	0.128074035604135	0.273498491003527
gender_woman	ME84	0.233582364400279	0.0437059691151757
smoking_never	ME84	0.217621335000053	0.0607174331183004
ME24	ME84	-0.310973888638267	0.0066163332245686
treat_Ctrl	ME84	-0.372408622040412	0.00100120295449765
group_ctrl	ME84	-0.372408622040412	0.00100120295449765
ME42	ME84	-0.191034397285963	0.1006361364324
ME14	ME84	-0.258693844498198	0.0250246678556812
ME79	ME84	-0.244244012824781	0.0347048741975561
ME78	ME84	-0.2710891920128	0.0186474330325753
ME47	ME84	-0.299811498856071	0.00896870154284145
ME2	ME84	-0.282326606455798	0.0141237067931187
ME70	ME84	-0.263022897634496	0.0226142221562139
ME88	ME84	-0.263714147196702	0.0222482455119137
ME102	ME84	-0.190684652379427	0.101272586368836
ME13	ME84	-0.27972653188989	0.0150759900478493
ME75	ME84	-0.296373645455754	0.00982728479851029
ME81	ME84	-0.142380077935188	0.223012448088174
ME94	ME84	-0.0112794755535078	0.9234844564702
ME31	ME84	-0.223275920521647	0.0541627055937832
ME8	ME84	-0.184453352235719	0.113146141870142
ME59	ME84	-0.139077206589235	0.234043367895179
age	ME84	0.023450682186176	0.841711123299575
stage_4	ME84	-0.0297619210268018	0.79990284052605
ME9	ME84	0.0328274744822911	0.779788525565134
ME51	ME84	-0.070749697291807	0.54639167623143
ME86	ME84	-0.140219545739774	0.23018615675505
ME82	ME84	0.0262830697609829	0.822886750005592
ME87	ME84	-0.0632256755793425	0.589960388774591
ME99	ME84	0.0444429258920637	0.704977751398729
ME33	ME84	-0.28254837494998	0.0140449441129352
ME89	ME84	-0.197148020297282	0.0900074830292153
ME20	ME84	-0.102052585497958	0.383625991143204
ME73	ME84	-0.136150924080443	0.244128094466063
ME39	ME84	-0.0681884527628036	0.561046332040012
ME50	ME84	-0.151066973144701	0.195753966102671
ME93	ME84	-0.0315910242013469	0.787884817136921
ME32	ME84	0.119406368020496	0.307549594932816
ME45	ME84	0.051942492346797	0.658070462099972
ME90	ME84	-0.0560803884302837	0.632728856884838
stage_1A	ME84	-0.0105658185737492	0.928312415986385
smoking_ever	ME48	-0.185766410990748	0.110558828559123
ME95	ME48	-0.223277638413849	0.0541608058660081
gender_man	ME48	-0.25373701120633	0.0280487895545813
ME49	ME48	0.0769478037380235	0.511715509324085
stage_2B	ME48	-0.0631454344247926	0.59043336065957
stage_2A	ME48	-0.0559746939555946	0.633371091451734
ME53	ME48	0.0493714656135266	0.674014553832408
ME56	ME48	0.0424596279272287	0.717577501105335
ME25	ME48	-0.00943682740479755	0.935955364184291
ME57	ME48	-0.0551847184898457	0.638179787995159
ME69	ME48	-0.204364845542507	0.0786219798147516
ME74	ME48	-0.201630173834432	0.0827931274346505
ME5	ME48	0.00369109505176084	0.974927395804414
ME68	ME48	0.050045232957986	0.669821974750472
ME100	ME48	-0.0439686468571964	0.707983761167168
ME21	ME48	0.0615233880097593	0.600030738782676
ME103	ME48	0.0306981757903565	0.793745240995582
ME76	ME48	-0.174587529095447	0.134104877517128
ME104	ME48	0.0577184612150401	0.622810286722031
ME10	ME48	0.0116812960106897	0.920767304537837
ME15	ME48	0.0105770143923934	0.92823665475734
ME101	ME48	0.0325024278856887	0.781914708040426
smoking_current	ME48	-0.0556646101112021	0.635256823814911
stage_3A	ME48	-0.0469547561279894	0.689133696841971
ME27	ME48	0.213464002036285	0.0659358348144868
ME44	ME48	0.415692581236405	0.000208183662927592
ME62	ME48	0.849383969647534	5.97401456673949e-22
ME80	ME48	0.446845465009983	5.85020176486649e-05
ME84	ME48	0.617389181556079	3.64460516065613e-09
ME48	ME48	1	0
ME58	ME48	0.794261608998935	1.85498963975555e-17
ME46	ME48	-0.0124450458467444	0.915605270028388
ME43	ME48	0.0101804680623847	0.93092043611351
ME28	ME48	-0.110858054894511	0.343711907922212
ME71	ME48	-0.113539774488324	0.332091793999496
ME36	ME48	0.0825239325138961	0.481509704027463
ME41	ME48	0.0441263932004858	0.70698345776164
ME18	ME48	-0.0554103193881349	0.636804989514035
ME54	ME48	-0.0141931551499609	0.903803594813242
ME37	ME48	0.0346717105545255	0.767756030803973
ME52	ME48	0.123302682346689	0.291917084593333
ME23	ME48	0.209923390867115	0.0706602579243236
ME83	ME48	0.314639510538533	0.00597243779230021
ME6	ME48	0.101793966185607	0.384838752826101
ME67	ME48	0.190682054324558	0.101277325910659
ME4	ME48	0.149164356381056	0.201509240593743
ME1	ME48	0.112416507278392	0.336928404477288
ME72	ME48	0.178502233398489	0.125462020593309
ME35	ME48	0.00968673043075001	0.934263069392963
ME17	ME48	-0.0113491469528955	0.923013267641938
ME7	ME48	0.130662494357044	0.263839214260163
ME66	ME48	0.0163895638610864	0.88900515712846
ME64	ME48	-0.0542774859012418	0.643720681925085
ME85	ME48	-0.0113585943186223	0.92294937698433
ME40	ME48	-0.231347481451049	0.0458188419771831
ME30	ME48	0.18594078656281	0.110218700748312
ME77	ME48	-0.0651235584274792	0.578823747195
ME60	ME48	0.00713340440937281	0.951566079455044
ME98	ME48	-0.120243136539641	0.304147459005881
ME61	ME48	0.0268437156104875	0.819172083358819
ME55	ME48	-0.0186044919075308	0.874120221372372
ME91	ME48	0.0151506931960378	0.897347797224969
ME19	ME48	0.165201880360207	0.15665451100101
ME26	ME48	0.0271946440314122	0.816848954970292
ME63	ME48	0.213978611161644	0.0652708952300998
ME65	ME48	0.162700684789568	0.16311367247665
ME97	ME48	0.225487231551555	0.0517620177814437
ME3	ME48	0.0763645946857376	0.514929727653332
ME29	ME48	0.131529262267638	0.260656866808523
ME92	ME48	0.0389019054953552	0.740367064337109
treat_Treat	ME48	0.335884065582833	0.00321820931952439
group_treat	ME48	0.335884065582833	0.00321820931952439
ME34	ME48	0.189422933408266	0.103594727013566
ME0	ME48	0.321273850641175	0.00494642696658023
ME22	ME48	0.289979463429576	0.0116162662063594
ME12	ME48	0.0217059747992809	0.853351620344735
stage_3B	ME48	-0.0493282882163766	0.674283569181863
ME38	ME48	0.00821990571226212	0.944200034317905
ME96	ME48	-0.049760540531347	0.671592279821593
ME11	ME48	-0.0340730622952468	0.771655986201511
ME16	ME48	0.0414303418998731	0.724146512729265
stage_1B	ME48	0.176525392155354	0.129771765936137
gender_woman	ME48	0.25373701120633	0.0280487895545813
smoking_never	ME48	0.220807893314679	0.0569487441803566
ME24	ME48	-0.249110631349955	0.0311440539402999
treat_Ctrl	ME48	-0.335884065582833	0.00321820931952439
group_ctrl	ME48	-0.335884065582833	0.00321820931952439
ME42	ME48	-0.225812968430664	0.0514158674682723
ME14	ME48	-0.242757748982153	0.0358579446496818
ME79	ME48	-0.279340444061396	0.0152220143137434
ME78	ME48	-0.181436597150767	0.119267301878964
ME47	ME48	-0.21713480923295	0.0613102514562759
ME2	ME48	-0.230392782656492	0.0467467543846124
ME70	ME48	-0.209423401694691	0.0713487968559326
ME88	ME48	-0.193771111327907	0.0957631853933745
ME102	ME48	-0.21796677982033	0.0602993482600125
ME13	ME48	-0.270257191733022	0.0190269066324092
ME75	ME48	-0.258644996539293	0.0250530632772598
ME81	ME48	-0.135973065129749	0.244750528955514
ME94	ME48	-0.0370411008075778	0.752377687516829
ME31	ME48	-0.243833493099724	0.0350202193973648
ME8	ME48	-0.201111088102429	0.0836043597290915
ME59	ME48	-0.148562834960134	0.203353689435794
age	ME48	0.0316457506176624	0.787525985810616
stage_4	ME48	-0.0462104968433303	0.693814782257483
ME9	ME48	-0.00343503326895356	0.976666250035862
ME51	ME48	-0.0385504890837332	0.742630649982133
ME86	ME48	-0.0972849617021623	0.406350078289606
ME82	ME48	0.22949285147931	0.0476355604182494
ME87	ME48	-0.084115932956571	0.473063700714394
ME99	ME48	0.00093745385787177	0.993631170647782
ME33	ME48	-0.255570361365041	0.0268961666833403
ME89	ME48	-0.153308715765586	0.18912542232595
ME20	ME48	-0.0806825322659442	0.491378190162957
ME73	ME48	-0.0635443790078976	0.588083519654307
ME39	ME48	0.0268179781449131	0.819342525535221
ME50	ME48	-0.0550043212548663	0.639279995662634
ME93	ME48	-0.000115777902719752	0.999213425546001
ME32	ME48	0.164208461884117	0.15919682061767
ME45	ME48	0.080065843391734	0.49470677837522
ME90	ME48	-0.050576815406017	0.666521241403122
stage_1A	ME48	-0.045151309482003	0.700496373043304
smoking_ever	ME58	-0.177745577476646	0.127098529499943
ME95	ME58	-0.201393542958987	0.0831621582879064
gender_man	ME58	-0.24778949776443	0.0320789203565095
ME49	ME58	0.0689536960327113	0.556648389797737
stage_2B	ME58	-0.0531340418318165	0.650731922173862
stage_2A	ME58	-0.0750695518078356	0.522103594365353
ME53	ME58	-0.0558323850148903	0.63423623511293
ME56	ME58	-0.069090859097165	0.555861840461959
ME25	ME58	-0.11266265452183	0.335864757166787
ME57	ME58	-0.128500501347608	0.271890984880912
ME69	ME58	-0.228147265826289	0.0489904224668943
ME74	ME58	-0.228888356439258	0.0482403573776452
ME5	ME58	-0.0373778207431197	0.750199867467131
ME68	ME58	-0.0227630388711667	0.846295104993503
ME100	ME58	-0.0983627852748324	0.401145165562708
ME21	ME58	0.0463314188729835	0.693053447844376
ME103	ME58	0.00609113297412491	0.958636082063221
ME76	ME58	-0.141493611544926	0.2259366307349
ME104	ME58	-0.0203342049739224	0.862526059209029
ME10	ME58	-0.0049483994920638	0.966391188503362
ME15	ME58	-0.0244153104992322	0.835289577024541
ME101	ME58	0.0184143744095755	0.87539622926825
smoking_current	ME58	-0.0729030334493072	0.53421644335658
stage_3A	ME58	-0.0813498903509359	0.487789426414675
ME27	ME58	0.297958899286941	0.00942285255792645
ME44	ME58	0.485325838137825	1.01869977117519e-05
ME62	ME58	0.748708305330438	1.13693356192093e-14
ME80	ME58	0.415615213090845	0.000208809474499148
ME84	ME58	0.707712387487127	1.25474793004325e-12
ME48	ME58	0.794261608998935	1.85498963975555e-17
ME58	ME58	1	0
ME46	ME58	0.00621800834707841	0.95777527160516
ME43	ME58	0.0152193606655313	0.896885086228026
ME28	ME58	-0.0469478024074196	0.689177379329624
ME71	ME58	-0.102628653338268	0.380932845202234
ME36	ME58	0.0961207819246886	0.412016120803984
ME41	ME58	0.0237696415334345	0.839586642852461
ME18	ME58	-0.0522124829200225	0.656404777322352
ME54	ME58	-0.0107972359214114	0.926746563246851
ME37	ME58	-0.020860056808303	0.859006930426735
ME52	ME58	0.042015724813905	0.720408062415516
ME23	ME58	0.0973457937229558	0.406055267714755
ME83	ME58	0.216524554515557	0.0620604566893466
ME6	ME58	0.0338003589450233	0.773434421598575
ME67	ME58	0.0386258990793901	0.742144725603754
ME4	ME58	0.0554812850606796	0.636372781680395
ME1	ME58	0.0468676784733101	0.689680782015978
ME72	ME58	0.0767130951373045	0.513007815904198
ME35	ME58	-0.0191050758426934	0.870762003270237
ME17	ME58	-0.0293282548056298	0.802759152465562
ME7	ME58	0.0938637478454409	0.423130841311649
ME66	ME58	0.00599456756643457	0.959291280420634
ME64	ME58	-0.0450626630898776	0.701056613356896
ME85	ME58	-0.00863995645682924	0.941353475902382
ME40	ME58	-0.217645985690805	0.0606875211624746
ME30	ME58	0.144115247018954	0.217365649440346
ME77	ME58	-0.0750177147710588	0.522391788328221
ME60	ME58	0.00412940842563037	0.971951189940865
ME98	ME58	-0.102203613841094	0.382918824374214
ME61	ME58	0.0212597798648283	0.856333716222027
ME55	ME58	-0.031326666430245	0.78961878342423
ME91	ME58	-0.040248392988383	0.731714420201668
ME19	ME58	0.164278846198348	0.159015696376301
ME26	ME58	0.0241988064423562	0.836729928145267
ME63	ME58	0.178100788533637	0.126328258473164
ME65	ME58	0.078165760310256	0.505036253822313
ME97	ME58	0.149175120795894	0.201476342780769
ME3	ME58	0.0068679347783547	0.953366497536293
ME29	ME58	0.073484176772503	0.530953728042451
ME92	ME58	-0.00952078009091766	0.935386820905088
treat_Treat	ME58	0.32060962054659	0.00504159849504233
group_treat	ME58	0.32060962054659	0.00504159849504233
ME34	ME58	0.104377209275891	0.372828149515035
ME0	ME58	0.262360376122402	0.0229697848430788
ME22	ME58	0.216758618261318	0.0617718402457866
ME12	ME58	0.0182338353996932	0.876608243200887
stage_3B	ME58	-0.0319498481996875	0.785532878831902
ME38	ME58	0.0300183626351221	0.798215035743111
ME96	ME58	-0.0329418019029358	0.779041073801934
ME11	ME58	-0.0327746426728785	0.78013399767745
ME16	ME58	0.00100132353304475	0.99319726585987
stage_1B	ME58	0.0816598060022064	0.486127555825652
gender_woman	ME58	0.24778949776443	0.0320789203565095
smoking_never	ME58	0.225202587967409	0.0520660606605308
ME24	ME58	-0.22689623492962	0.0502783363438844
treat_Ctrl	ME58	-0.32060962054659	0.00504159849504233
group_ctrl	ME58	-0.32060962054659	0.00504159849504233
ME42	ME58	-0.149132853401038	0.201605540896315
ME14	ME58	-0.153384274223389	0.188904864257086
